timestamp,itemid,property,value
1436670000000,213178,544,410412 465575 1164666 625815 n61740.000
1432436400000,100239,46,769062
1437274800000,193585,available,0
1433041200000,103501,888,1220153 826813 2512 1009435
1432436400000,347850,888,n5040.000 1007882
1435460400000,228330,343,1332159
1441508400000,286371,888,270071 44585 309080 1284577 1007882
1431831600000,219695,124,814048
1431226800000,135703,available,1
1433646000000,227240,202,184333 n4200.000
1433041200000,159867,764,1285872
1435460400000,216293,1025,n3480.000 337002
1436670000000,246240,available,0
1433041200000,413928,227,1252290 1319279 920988
1434250800000,16916,486,769062 206386 86628
1432436400000,109100,451,1141052 n48.000
1436670000000,384095,283,915957 739594 896095 1025685 296087 153407 460346 153715 484436 896018 1025685 386817 980409 3110 150169 16718 1128577 766810 588652 24927 1110733 939845 634384 796845 703408 1283367 460346 532689
1433646000000,376851,790,n22464.000
1440298800000,389506,888,238726 1155220 1195349
1431831600000,464405,619,n6000.000 1187104
1434250800000,126711,810,n1320.000 1175087 n576.000 1175087 n492.000 424566
1439089200000,72643,545,769062
1440903600000,83793,790,n8760.000
1431226800000,86058,790,n287880.000
1433041200000,200159,776,651478
1431226800000,266479,available,0
1438484400000,374198,451,163250
1439694000000,219778,839,796942
1431226800000,351651,159,519769
1435460400000,62582,888,133511 30603 834809 1112205 323404
1433646000000,257635,202,642595
1435460400000,183550,283,823435 945042 1250065 n1896.000 639230 561165 639502 1239182 405769 823435 945042 1250065 1321335 620536 857932 1053334 30603 230048 1202964 16970 312815 843808 575843 406894 71768 150169 14170 431733 610340 803156 636950 925477 840167 1083000 945042
1433041200000,309028,764,1285872
1433041200000,240440,400,n720.000 424566
1432436400000,253737,839,552866
1433646000000,2897,966,n288.000 1187104
1431226800000,187591,764,1285872
1431226800000,308513,764,1285872
1433041200000,239453,888,582337 238537
1433646000000,176379,available,1
1432436400000,297441,322,769062
1439694000000,350100,550,769062
1431831600000,416098,839,212349
1431226800000,333755,6,321215 62923
1442113200000,123077,888,451552 n132.000 1175087 n168.000 1175087 n252.000 424566 1297729 n0.000 309206
1433646000000,161284,935,769062
1439089200000,418482,544,1055803 1164666
1433041200000,279071,790,n95160.000
1431226800000,21131,917,n5052126036.000
1431226800000,371315,329,429777 45447
1433041200000,1350,6,827388
1433646000000,431823,811,918949 859471
1436065200000,154671,888,n74592.000 79662
1432436400000,445948,398,308950
1433646000000,389707,693,769062
1431226800000,249758,776,684905
1433041200000,306852,categoryid,1167
1431226800000,246312,678,234027 308308
1439089200000,279354,400,1297729 n720.000 1178208 n900.000 424566
1431831600000,214402,815,769062
1434250800000,205614,available,1
1435460400000,412114,283,257131 202346 1020674
1432436400000,406360,888,598289
1431226800000,180776,available,1
1433041200000,103125,713,632060
1433646000000,347335,441,n288.000
1435460400000,174693,159,519769
1434250800000,329191,139,n3000.000 270060 924073
1439694000000,456088,839,508476
1431226800000,271739,71,811556
1436065200000,126945,6,1115994
1431226800000,281185,364,314914
1439089200000,113668,928,769062
1433041200000,260567,159,519769
1437879600000,344254,888,824508 n72852.000 388993
1441508400000,10077,61,704527 310016 422480 650951
1433041200000,361990,888,546091 n24168.000 85432 1314085
1433646000000,321822,categoryid,1007
1435460400000,456901,678,140639
1431226800000,9801,71,1115859
1435460400000,339098,839,1076977
1432436400000,394908,451,1141052 n48.000
1431831600000,74996,839,648605
1436065200000,364363,888,942780
1438484400000,243825,790,n175440.000
1435460400000,407130,961,1138948 n48.000
1440298800000,161799,884,n16320.000 628176 n9216.000
1439694000000,290528,451,39392
1433041200000,331274,851,769062
1437274800000,293259,283,1319279 920988 639039
1439089200000,50397,categoryid,589
1439694000000,209177,categoryid,491
1433646000000,183448,447,879715 533413
1431226800000,99487,364,171569
1439694000000,187119,36,91437
1442113200000,184704,available,1
1433041200000,414060,685,n1344.000
1433646000000,310718,19,1297729 n36.000 350726 30603 832471
1435460400000,253427,961,1022766
1439089200000,289418,888,n36.000 1322342 910493 n24.000 1128577 n12.000
1433646000000,369357,888,295973 870488 708533 558121 188051 639502 n720.000 1144008 1261173 769062
1435460400000,364539,637,769062
1435460400000,228266,698,188678 1095950 58077 22871
1434250800000,68349,categoryid,1674
1438484400000,383252,962,664227 1305534 664227
1433041200000,461223,917,n361296.000
1435460400000,114223,553,769062
1442113200000,91340,888,940299 514292 514292
1433041200000,128643,available,0
1431831600000,164816,997,769062
1433041200000,140536,6,1206195
1441508400000,310376,888,174797 74697 453914 714364 784581 1203131 1297729 n36.000 350726 30603 832471
1439089200000,222870,790,n131076.000
1435460400000,221074,available,1
1440298800000,17976,340,1116693
1435460400000,65816,550,769062
1431226800000,100056,678,180816
1431831600000,62352,1036,59972 86628
1433041200000,394597,566,269011 n780.000 424566
1432436400000,193342,451,1141052 n25.200
1440903600000,168078,888,631422 631422
1435460400000,417812,202,486155
1431226800000,263894,112,679677
1433646000000,355391,202,439314
1441508400000,115295,790,n203040.000
1439694000000,168736,888,140639 831156
1440903600000,192296,available,0
1431226800000,463811,888,764282
1431831600000,310359,698,n2700.000 10317
1442113200000,322915,available,0
1439089200000,226546,962,664227 1305534 664227
1431226800000,118957,159,519769
1435460400000,1033,701,769062
1433646000000,226104,categoryid,1084
1433646000000,283842,96,n2400.000 1144008
1431226800000,223409,776,544297
1433646000000,56497,283,1037547 692299 808022 n12120.000 249995
1431226800000,417503,6,571547
1437879600000,366171,6,1252290 1319279 920988
1435460400000,143884,978,769062
1436065200000,25787,790,n23880.000
1440903600000,223830,981,1141052 769062
1433041200000,250873,112,679677
1439694000000,81944,790,n101640.000
1435460400000,186539,681,842796
1437274800000,168462,888,1320974 138242 n2424.000
1440298800000,1021,852,1116693
1433041200000,425455,71,608230
1439694000000,114809,892,769062
1431831600000,299369,529,769062
1431226800000,202564,790,n176400.000
1442113200000,42598,888,1013307 824508 n69372.000 146021
1436065200000,342626,888,1093699 598262
1433041200000,459345,available,0
1434250800000,537,888,835864 653349
1440298800000,59743,698,1157517
1431226800000,205431,790,n40080.000
1435460400000,293365,159,519769
1433041200000,18023,888,n12276.000 961511
1433041200000,63541,888,741077 703408 1042791 714364 784581 1203131 1297729 n36.000 350726 30603 832471
1433646000000,377532,839,1050009
1437879600000,424211,978,696833 521119 1010684 234274
1433041200000,131606,730,769062
1433041200000,461950,202,703408 203824 1322688
1433041200000,428358,38,769062
1431226800000,440350,283,598729 1180441 1015984 1237747 636199
1435460400000,119578,976,n39.600 1135780
1433041200000,377591,839,396302
1439694000000,49624,202,774488 n12.000
1441508400000,312269,888,753195 861867 1297729 n36.000 350726 30603 832471
1436065200000,383559,available,0
1439694000000,281774,974,127030
1431831600000,398109,892,769062
1439694000000,407121,852,769062
1433646000000,186953,888,560908 824508
1437274800000,417482,776,605484
1437879600000,450957,486,769062 521441 86628
1435460400000,190702,231,769062
1442113200000,375575,available,0
1433041200000,410678,categoryid,546
1435460400000,105172,790,n115320.000
1435460400000,26222,281,769062
1431226800000,64094,364,407016
1433646000000,268291,available,0
1433646000000,262518,917,n27976800.000
1435460400000,445145,784,n36.000 686768
1435460400000,232707,1094,769062
1433041200000,135246,available,0
1433041200000,150889,917,851982
1435460400000,185557,74,769062
1439694000000,104554,640,769062
1439089200000,283016,888,n3252.000 350695 n360.000
1437274800000,325495,810,n240.000 424566
1431226800000,398546,776,151177
1436670000000,105879,888,150169 153715 484436 601898
1432436400000,72405,888,809078 1029372 539189
1434250800000,339435,888,150169 727528 204567 1178592
1433041200000,153112,202,1177546
1433041200000,336644,839,127431
1440903600000,124960,888,1015968
1437879600000,287588,available,1
1435460400000,272799,550,769062
1435460400000,303767,784,n12.000 686768
1433646000000,405624,46,769062
1436065200000,258855,678,922011 840490
1432436400000,103639,790,n10200.000
1433646000000,147780,6,215525 150169 283006 861162 20786
1433646000000,252359,160,769062
1433646000000,188791,790,n8640.000
1438484400000,276240,790,n13680.000
1435460400000,449945,689,337402
1442113200000,131586,available,0
1439694000000,361644,204,992862 1138995 997820
1442113200000,400923,202,985175
1440903600000,181453,available,0
1442113200000,178621,888,852761 824508 n324060000.000 127030 769062 n324060000.000
1439694000000,341211,1077,140221
1435460400000,291379,951,769062
1435460400000,197974,categoryid,546
1441508400000,179877,400,n552.000 639502 n720.000 424566
1437274800000,361286,888,510678 433055 992862 951748 1300851 n20.400 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 769062 1284577 618514 980588 927741 32766 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000
1433041200000,267722,771,n32.400 190776 639502 n48.000 n60.000 190776
1436065200000,322768,28,150169 274770 79212
1431831600000,421079,790,n7560.000
1433646000000,425067,159,519769
1433041200000,399850,678,965465
1437274800000,169090,776,1225438
1439694000000,420865,11,n23040.000 628176 n12960.000
1441508400000,452712,566,1297729 n780.000 1178208 n900.000 424566
1433646000000,293546,28,150169 274770 79212
1431831600000,382307,842,n12.000
1431226800000,352069,159,519769
1433646000000,242239,917,n110172.000 460257
1433041200000,385954,283,598729 237874 161948 1320162 691679 486553 1084660
1439694000000,379631,227,1176791
1435460400000,126297,71,811556
1431226800000,49759,764,1285872
1432436400000,278137,776,1118087
1440298800000,393360,544,1055803 1164666
1431226800000,320823,159,519769
1438484400000,417913,544,618514 980588
1435460400000,36483,888,1148526 197425 237874 640322
1435460400000,377122,71,920064
1438484400000,32891,1032,98606 1015535
1440298800000,157567,689,150169 683159
1431226800000,341916,283,598588 1145680 481846 830569 598588 150169 410229 1145680 830569 481846 224903 768988 1128577 857932 1158829 205513 821952 653611 688314 132466 986284 1020770 740861 1255764 1321579 30603 519519 745056 347067 896360
1433041200000,133688,839,1120576 114320
1435460400000,358527,1104,1135336
1431226800000,409915,776,1160279
1431226800000,186316,6,188678 1095950 58077 150169 22871
1433041200000,318676,available,1
1433041200000,396197,101,769062
1433041200000,331524,112,679677
1442113200000,88764,6,250259 1037547
1435460400000,122308,227,882006 768453
1435460400000,305665,283,1184891 629402 485154 154546 25653
1431831600000,34718,227,814966 945042
1435460400000,102577,987,813443 n2880.000 377738
1435460400000,203718,689,337402
1431226800000,397045,752,769062
1436670000000,124171,790,n187920.000
1435460400000,331567,400,n429.600 424566
1431831600000,374390,790,n53760.000
1440903600000,364123,790,n208200.000
1439694000000,334353,332,769062
1431226800000,239167,71,1115859
1439694000000,326913,753,769062
1437879600000,227368,790,n411720.000
1435460400000,336189,categoryid,3
1431226800000,404350,364,1139427
1439694000000,306584,790,n15600.000
1440298800000,226701,available,0
1435460400000,402961,227,827388
1434250800000,38668,227,316731 41196
1435460400000,71571,544,618514 980588 927741 544576
1432436400000,239706,202,79298
1439694000000,37355,529,769062
1433646000000,258498,available,1
1433041200000,248201,400,n720.000 424566
1431226800000,48994,776,213498
1435460400000,212068,categoryid,284
1431831600000,334426,888,163383
1434250800000,10451,888,1316011
1437879600000,313375,790,n5520.000
1433041200000,184331,790,n299880.000
1434250800000,58601,888,5135 837239 273431
1439694000000,355955,953,n64800.000 21263
1436065200000,135408,227,722378 1263557 150169 819637 1284577 386093
1436065200000,384402,888,n84744.000 219051
1435460400000,359283,888,n660720.000
1431226800000,21075,364,999282
1439694000000,429803,696,769062
1433041200000,395602,771,n15.600 190776 639502 n32.400 190776
1432436400000,350017,227,555796 1286049
1433646000000,444544,960,769062
1435460400000,211573,839,577593
1433041200000,299261,1090,1041261
1439694000000,418571,434,769062
1434250800000,72121,categoryid,238
1431226800000,446388,159,519769
1431831600000,187195,981,664227
1433646000000,158670,available,0
1434250800000,54317,713,1090966
1431831600000,464407,6,537209 325971 150169 1263524 325971
1434250800000,271011,202,782421
1439694000000,270974,698,839336
1432436400000,26853,434,769062
1438484400000,146646,283,782532 1284577 1240261 1116102 632768 1302737 24927 237874 1240261 301817 979280 619143 288796 150169 666094 18399 1208232 30603 588652 1206195 150169 1030979 1103229 136817 622702 608971 150169 515957 460346 88412 567180
1440298800000,68093,776,345615
1435460400000,345376,810,n564.000 1175087 n444.000 1175087 n300.000 424566
1435460400000,269389,810,n432.000
1434250800000,293423,271,n828.000 1175087 n1476.000 1175087 n1284.000 424566
1435460400000,323505,544,618514 429200
1433646000000,35680,888,649494 1101877
1433041200000,243869,364,594196
1439089200000,126531,available,1
1433041200000,359447,928,769062
1433041200000,388531,227,1249027
1431226800000,342785,available,1
1431226800000,121922,283,1037891 127431 570993 866192 1317814
1436670000000,31094,888,234027 843493 363182 1169762 234027 843493 165285
1432436400000,34207,202,1127179
1434250800000,327621,888,998537 1057599 30603 1234792 161352
1438484400000,104801,available,1
1442113200000,234035,available,0
1437879600000,190116,available,0
1433646000000,429883,451,1141052 n36.000
1435460400000,332005,451,1141052 n25.200
1435460400000,170806,917,565248
1431226800000,288425,available,1
1433041200000,378349,964,769062
1432436400000,72859,561,1294803 101489
1441508400000,47692,202,313074
1431831600000,341997,available,0
1431226800000,434996,888,1115724
1431226800000,422422,678,364226
1433646000000,417001,6,1139918 150169 329328
1433041200000,91135,917,1077599
1435460400000,251639,888,1145548 n24.000 308038 n-23784.000
1431226800000,357416,678,180816
1439694000000,369665,categoryid,315
1433041200000,150021,776,193090
1433041200000,38517,25,1211562
1433041200000,429206,227,977762
1434250800000,202999,227,1115994
1435460400000,364821,747,769062
1436670000000,270169,790,n93180.000
1431226800000,204584,364,539183
1438484400000,54288,962,664227 1305534 664227 463202 664227
1433041200000,30239,689,150169 435459 16718
1432436400000,23376,888,577200
1432436400000,421217,398,784581
1433041200000,431038,888,150169 727528 334715
1431226800000,170699,764,1285872
1433646000000,278508,451,1141052 n48.000
1431226800000,17327,6,643171
1437274800000,326436,888,895467
1431226800000,145389,categoryid,56
1436670000000,228024,888,34364 n1320.000
1435460400000,325656,689,150169 683159
1433041200000,138314,935,769062
1431226800000,415612,678,662786
1437879600000,436994,888,395355 1107526 726612
1431226800000,64464,480,1133979
1433646000000,143918,888,241603 215039
1431226800000,307149,categoryid,417
1431226800000,159512,1021,1043766 424566
1431226800000,98706,available,0
1431831600000,438677,765,769062
1431226800000,331462,categoryid,1493
1435460400000,456101,595,952750 n24.000
1433041200000,456080,790,n118080.000
1434250800000,325336,805,769062
1433041200000,21485,6,726714
1441508400000,356893,776,490558
1436065200000,15995,available,1
1439694000000,294112,6,1263524
1433041200000,84824,790,n24600.000
1436065200000,156430,888,755852 927741
1435460400000,99561,678,907458
1433041200000,75989,689,471783 827388
1437274800000,108618,available,0
1439089200000,293260,categoryid,256
1437879600000,451506,790,n514680.000
1435460400000,327919,243,188678 1095950 58077 150169 22871
1439694000000,412693,868,769062
1432436400000,142270,available,0
1432436400000,343428,202,n136116.000
1433041200000,209515,898,769062
1432436400000,433828,28,150169 610517
1435460400000,17059,678,202346
1431226800000,348511,283,1322342 23569 245772 1066218 1322342 140221 23569 1066218 522413 734273 653611 n72.000 1149640 n24.000 439881 1149640 n84.000 792590 1149640 n300.000 300218 n12.000 20786 215525 150169 1180302 n12.000 635891 984376 718248 23569 108347 653611 492108
1432436400000,356958,227,260570
1431226800000,107551,790,n8880.000
1431226800000,238820,869,769062
1435460400000,261429,1032,769062
1431226800000,271328,364,947076
1440298800000,83432,451,1141052 n25.200 140719 553394
1433041200000,175352,6,780351
1438484400000,155097,790,n15480.000
1431226800000,13080,categoryid,1663
1439089200000,147650,962,664227 1305534 664227 463202 664227
1436670000000,390427,225,1066831 n21600.000 1066831 n22800.000 1066831 n10200.000 1066831 n10800.000 580224 n10800.000 766143 n25200.000
1436065200000,248712,888,293207 n14954664.000 127030
1431831600000,464458,888,179887 119155
1431226800000,249527,364,52903
1431831600000,280439,698,1283144 353870
1439089200000,253595,451,1141052 n25.200 140719 553394
1440298800000,9220,790,n557280.000
1433041200000,156444,888,71020
1431831600000,438806,202,517751 377069 849989
1431831600000,38262,available,1
1434250800000,404516,928,17241
1431226800000,384259,776,852363
1435460400000,42996,784,769062
1433041200000,378656,364,671878
1432436400000,313728,810,n396.000 1175087 n240.000 1175087 n276.000 424566
1439694000000,204676,719,n12.000 593897
1431226800000,62466,771,n15.600 190776 639502 n32.400 190776
1432436400000,356359,969,769062
1439694000000,160714,928,1318567
1435460400000,221136,1032,1015535
1431831600000,291321,202,529804 n986928.000
1435460400000,46513,797,587635
1433646000000,309845,961,1100850
1435460400000,309925,776,1269569
1432436400000,420644,689,150169 274770 79212
1431226800000,436221,888,n228.000 904144 1002405
1433041200000,383785,790,n184200.000
1431831600000,341933,888,92955 748967 931404 327591 321114
1434250800000,213053,867,769062
1437879600000,226124,451,1141052 140719 553394
1439694000000,403628,888,103668 1154859
1434250800000,89919,available,1
1439694000000,415673,202,1106652
1436670000000,410450,790,n18480.000
1431831600000,465157,961,111455 1284577 9661
1431226800000,410778,790,n1103880.000
1433041200000,389287,917,62118 372999 n55560083841420.000
1435460400000,401962,categoryid,959
1440903600000,50673,1036,1318567
1432436400000,402830,846,769062
1436065200000,74688,790,n15360.000
1437879600000,73680,663,1297729 n156.000 606827
1436065200000,374461,888,1125800 1050016 196609 864993
1432436400000,240735,588,1186729 681805 694401
1436670000000,292918,6,1263524
1436065200000,303399,888,888666 461903 n23628.000
1435460400000,329802,961,131389
1431831600000,104511,899,362953
1431226800000,55280,678,415377
1434250800000,52373,708,468330
1440298800000,372773,71,150169 276537
1440298800000,87248,776,1196553
1431831600000,436452,378,1186729 681805 612841
1435460400000,404370,945,769062
1433041200000,411157,764,1285872
1431226800000,101563,6,150169 431733 309243 260167 150169 1149392
1442113200000,311922,888,1246058 n96.000 308836 127030
1435460400000,437536,42,n108.000
1441508400000,349858,888,99074 396270 532715 1133979
1433041200000,406762,575,462621
1435460400000,281670,790,n791040.000
1441508400000,111390,available,0
1431226800000,209860,764,1285872
1440298800000,13241,888,782798 3169
1433646000000,268810,33,1128577 1000087 421694
1435460400000,343482,283,61706 920988 639039
1439694000000,84998,38,769062
1431226800000,319328,available,0
1431226800000,146072,888,222904
1439089200000,8169,888,570993 923581 1321683
1434250800000,341653,790,n20880.000
1433041200000,131944,1066,n38.400 424566
1440903600000,233217,1032,98606 1015535
1433041200000,28307,678,486553 1197157
1431226800000,5084,888,190418
1433041200000,171704,976,n28.800 1135780
1431226800000,2206,917,n391608.000
1433646000000,342521,202,1253653
1431226800000,204561,364,795653
1435460400000,121670,364,1229175
1433646000000,153508,235,1277294
1442113200000,38019,6,66094
1436670000000,401172,available,0
1434250800000,310512,776,628630
1440298800000,440931,790,n76800.000
1433041200000,365772,227,1157517
1431226800000,45134,364,124782
1437879600000,134934,790,n1074120.000
1437274800000,271890,566,1297729 n780.000 1178208 n900.000 424566
1440903600000,132619,888,570993 717520 1272134 1329353 1055803 278045 1181028 n21.600 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 1284577 1055803 1164666 1045721 1284577 1141052 n48.000 288796 1284577 842796 1154859
1441508400000,452680,202,386891 324042
1433646000000,11035,558,984245 1322342
1433646000000,273270,689,769062
1439694000000,273029,797,550805
1442113200000,209444,790,n4560.000
1433646000000,213862,1032,1015535
1438484400000,396544,790,n77880.000
1436065200000,44226,451,1141052 n36.000 140719 553394
1431226800000,324914,6,520470
1431226800000,390448,categoryid,1
1431831600000,416214,993,21098
1435460400000,288331,159,519769
1439694000000,308353,761,n103.560 190776
1433646000000,25501,544,410412 465575 1164666 625815 n67800.000
1436065200000,210702,888,240563
1431831600000,310923,categoryid,1255
1431831600000,416098,231,769062
1435460400000,430505,790,n159780.000
1433646000000,403039,839,590597
1440298800000,151986,566,1297729 n780.000 1178208 n900.000 424566
1433646000000,85954,11,n15360.000 628176 n12288.000
1435460400000,300338,790,n83040.000
1431226800000,224099,678,177151 64816 133116
1435460400000,354246,689,33759
1432436400000,465025,839,1099757
1433646000000,187048,227,351090
1431831600000,80220,202,285251 166332 n1068.000 813443 990782 844667
1434250800000,362771,available,1
1439694000000,164400,686,610834
1433646000000,276407,108,1116693
1433041200000,237385,776,275433
1431831600000,326734,588,769062
1431831600000,310723,189,134746 1108780
1433646000000,130875,758,n48.000 1187104
1431226800000,379998,283,1196321 559144 25756
1431831600000,48497,available,0
1431226800000,402138,790,n375720.000
1440903600000,146476,790,n25920.000
1436065200000,81574,888,630769 1274955
1431226800000,242296,categoryid,558
1436670000000,464434,888,812752 483382
1431831600000,8894,6,404632
1431226800000,199227,888,249879 729603 560096
1431226800000,181605,112,679677
1442113200000,277411,451,1141052 n24.000 140719 553394
1441508400000,255041,790,n7920.000
1437274800000,350380,790,n27360.000
1431226800000,6152,categoryid,1577
1436670000000,391852,28,150169 610517
1433646000000,341992,202,425169 n40800.000 253573
1432436400000,95468,available,0
1433041200000,53979,784,n120.000 686768
1440298800000,61694,888,1276077
1435460400000,265705,227,639021
1431831600000,412817,619,n6000.000 1187104
1434250800000,221730,888,150169 1152934 1249027 237874 996394 n120.000 n-444.000 359684
1433646000000,423337,307,593601 n3600.000 396934
1436670000000,81864,888,683597 1247872 n36036.000 865371 n6720.000 10317 1318567
1435460400000,419399,917,1304588
1439089200000,86677,available,0
1441508400000,371282,653,769062 178989 1128577 491017 1182824 769062
1431226800000,398806,6,726714
1431831600000,229732,230,1096229
1431226800000,202743,888,891071 864091 424492 639502 534169 910059 1192877
1440298800000,256282,6,1152934 1238769
1440903600000,129191,categoryid,491
1440903600000,267249,490,243742 647527 162165
1439089200000,44341,678,984762
1433041200000,274970,569,n12.000
1434250800000,65363,544,410412 465575 1164666 625815 842393
1437274800000,281413,888,83611 408523 1128577 1035303 223479 784581 1203131 1297729 n48.000 350726 30603 832471
1431226800000,270300,776,839927
1439694000000,39492,686,610834
1440298800000,457563,888,1168024 726612 237874 1131894 30603 1284707
1442113200000,178897,888,495487 309080
1431831600000,210129,678,508476
1435460400000,400882,364,683680
1432436400000,221141,888,1097714 489538
1433646000000,211559,839,727372
1435460400000,71905,243,747754 1197448
1431226800000,385020,283,162014 193239 1023571 724380 843493 595069 1165854 1117806 1072279
1431226800000,66960,678,892470
1433041200000,182814,764,1285872
1438484400000,165025,888,147605 663066 162918 1016701
1437879600000,291593,490,162165
1431226800000,182424,364,1284069
1442113200000,105525,981,664227 1305534 664227 288796 23770 140719 553394 769062
1437879600000,108514,available,1
1433646000000,117407,89,769062
1431831600000,425482,available,0
1435460400000,135002,588,1186729 681805 612841
1435460400000,440385,364,1098455
1440903600000,235901,962,664227 1305534 664227 463202 664227
1433041200000,25145,619,769062
1431226800000,216989,764,1285872
1433041200000,197132,159,519769
1433041200000,123171,112,679677
1437274800000,411905,663,1297729 n156.000 606827
1435460400000,151932,888,150169 1037285 859557 514211
1431226800000,382829,888,1147367
1431831600000,36978,283,1134000 620626 149865
1431226800000,36239,888,111250
1433041200000,10646,764,1285872
1441508400000,389135,available,1
1437879600000,311775,59,750871 1099083 110091 1042438 1063382 468330
1433646000000,127060,887,n48.000 912735
1431831600000,413783,888,293352 757747
1433041200000,161732,928,59972
1431226800000,186403,764,1285872
1431226800000,344390,888,1286408
1431831600000,96663,790,n32280.000
1434250800000,283354,888,1081318 237874 747754
1432436400000,292750,581,181384
1435460400000,81907,776,962561
1431831600000,171042,790,n16680.000
1435460400000,110744,354,1116693
1437274800000,401031,790,n31992.000
1433041200000,449468,283,112336 260575 539498 n504.000 87693 884942 260575 87693 271114 639502 312815 197220 1331563 1158829 1244358 136817 1063717 1246092 108779 1128577 959897 1036954 267261 653611 132466 986284 30603 1220366 718248 677588 1198532
1431226800000,460055,283,625289 191896 878609
1433041200000,72255,1036,410738
1435460400000,86810,852,1116693
1437274800000,355764,104,1297729 n1200.000 10317
1437879600000,162955,188,1297729 n600.000 1178208 n1200.000 10317
1435460400000,363930,888,1051803 601868 n712585176.000 1055803 278045 733730 n30.000 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n72.000 1187104 1284577 n12.000 1175087 n12.000 1072114 1284577 491900 1284577 1055803 1164666 625815 649871 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000
1431831600000,247198,678,1318713
1432436400000,165671,227,240199
1431831600000,26823,888,320286
1435460400000,8559,888,n876048.000
1431226800000,227760,678,128882
1431226800000,461731,764,1285872
1435460400000,287352,917,1040150 n480.000 925740 468330
1433041200000,149687,678,486553 1197157
1439694000000,409754,790,n173568.000
1436065200000,309678,available,1
1441508400000,64845,available,1
1431226800000,165792,categoryid,414
1437879600000,6464,available,1
1439089200000,187260,400,593601 n960.000 424566
1433646000000,255448,888,253199 517179 n8364.000
1433041200000,403172,available,0
1440298800000,406463,490,243742 647527 162165
1433041200000,412310,283,355479 886895 375545 153900 966029 n48.000 229045 241954 153900 236367 966029 1318754 30603 604620 264528 30603 910768
1433041200000,91993,202,1328825 1128577 923228
1438484400000,365692,available,1
1431226800000,281909,159,519769
1442113200000,402767,888,199140 1125800 1050016 1128577 481453 1297729 n36.000 350726 30603 832471
1433041200000,135560,783,1116693
1437274800000,316411,544,1055803 1164666
1437879600000,185687,104,1297729 n1200.000 10317
1435460400000,199008,698,305351 322391
1433646000000,188494,713,769062
1441508400000,288218,888,193365 370498 1297729 n48.000 350726 30603 832471
1438484400000,260343,888,n3840.000
1432436400000,455339,1,1021755
1431226800000,149795,categoryid,546
1435460400000,139425,771,n15.600 190776 639502 n32.400 190776
1438484400000,291002,888,1046541 n600.000
1433646000000,128530,6,1062930
1435460400000,207095,159,519769
1432436400000,312009,790,n38160.000
1431226800000,445096,917,923645 748040 n1080.000 260698 930550
1433041200000,340273,917,147203
1438484400000,40226,888,343041 822899
1431226800000,339942,283,440811 770984 1049863 411617 764487 451241 150169 892470 347158 n60.000 108347 653611 505895 440811 1297729 734913 770984 1049863 108347 161652 150169 780351 892470 347158 n60.000 300703 1189968 525048 220056 269926 1242195 1297729 644974 294601 924073
1438484400000,139876,888,n4920.000 1154859
1433646000000,218800,28,150169 768545
1435460400000,192872,761,n29.400 190776
1433646000000,97349,841,952750 n24.000
1432436400000,369423,46,769062
1433041200000,125526,917,601096
1433041200000,193830,159,519769
1439694000000,352796,452,992862 647924 221748
1439694000000,49956,202,750107
1433041200000,364324,678,963847
1433041200000,4044,28,150169 610517
1440903600000,214794,888,345034 n768.000 46983 742120 n31.200 1135780
1439694000000,37148,544,992862 695898
1435460400000,461991,categoryid,1142
1433041200000,71598,839,107828
1433041200000,42817,992,n30.000 404373
1433041200000,163354,888,232958 582366
1432436400000,440314,888,1031640 30603 1269731
1433041200000,342068,776,630442
1435460400000,250818,790,n76200.000
1435460400000,98515,743,769062
1432436400000,102178,6,150169 431733 1037547
1435460400000,296191,790,n17940.000
1435460400000,378033,categoryid,1285
1435460400000,434754,28,266750
1431226800000,348338,112,679677
1433041200000,28954,202,339877 n2496.000
1434250800000,296831,888,150169 820477 621217 n24.000 794844 987710
1433646000000,423582,6,1037891
1435460400000,77189,6,598588 150169 1177237
1439694000000,280897,452,992862 647924 221748
1433646000000,248755,917,437138 n360.000 612841
1431226800000,459785,563,769062
1440903600000,16031,790,n81600.000
1439089200000,458721,790,n78120.000
1439089200000,319001,888,660180
1436065200000,21857,888,1025691 n7320.000 375997 1154859
1431226800000,154284,6,253511 653611 203603 648014
1437879600000,129377,790,n149004.000
1433041200000,97096,410,1333483
1442113200000,192051,888,561753 n7824.000 616467
1433041200000,247430,28,150169 610517
1440903600000,242640,978,696833 234274 647240 670342
1433041200000,361312,225,973211 1046037 n10800.000
1436670000000,420003,400,1297729 n660.000 1178208 n720.000 424566
1432436400000,396390,1036,1154859
1440298800000,324134,617,362953
1437879600000,75855,888,1079844 785275 n24144.000 726612
1439694000000,142589,790,n347880.000
1432436400000,73232,935,769062
1433041200000,104661,74,769062
1439694000000,100690,865,1116693
1436065200000,231695,888,59972 182535 676048 784581 1297729 n72.000 350726 30603 832471
